,ID,Brand,Name,Colorway,Silhouette,Retail Price,Estimated Market Value,Gender,Release Date,SKU,StockX Link,GOAT Link,Image
65,cdac3c68-2ad3-48e0-aba6-84963bb92707,jordan,Jordan Stay Loyal 3 'Black Game Royal',black/white/blue,jordan stay loyal,115,141,men,11/10/2024,FB1396-041,,https://goat.com/sneakers/jordan-stay-loyal-3-black-game-royal-fb1396-041,https://image.goat.com/attachments/product_template_pictures/images/105/493/232/original/FB1396_041.png.png
66,4b32069f-ecc1-4f2e-930b-c62b33d08ee7,jordan,Jordan 9 Retro Olive (2024),black/true red/light olive,air jordan 9,210,164,men,11/9/2024,HV4794-030,https://stockx.com/air-jordan-9-retro-olive-2024,https://goat.com/sneakers/air-jordan-9-retro-olive-2024-fq8992-030,https://image.goat.com/attachments/product_template_pictures/images/104/860/451/original/1373118_00.png.png
67,7d1c2775-0712-49fa-9d47-181e389d07ea,jordan,Jordan 9 Retro Olive (2024) (GS),black/true red/light olive,air jordan 9,160,119,kids,11/9/2024,HV4574-030,https://stockx.com/air-jordan-9-retro-olive-2024-gs,https://goat.com/sneakers/air-jordan-9-retro-gs-olive-2024-hv4574-030,https://image.goat.com/attachments/product_template_pictures/images/104/890/273/original/1373116_00.png.png
68,9a0b1fda-768c-4d46-bd7e-231097d3228f,jordan,Jordan 9 Retro Olive (2024) (TD),black/true red/light olive,air jordan 9,85,89,kids,11/9/2024,401812-030,https://stockx.com/air-jordan-9-retro-olive-2024-td,https://goat.com/sneakers/air-jordan-9-retro-td-olive-2024-401812-030,https://image.goat.com/attachments/product_template_pictures/images/105/532/331/original/1373120_00.png.png
69,adc94c82-65f8-4564-bbca-e0de65880537,jordan,Wmns Air Jordan 1 Low SE 'Polaroid',photon dust/aurora green/gray,air jordan 1,125,87,women,11/7/2024,HQ3599-025,,https://goat.com/sneakers/wmns-air-jordan-1-low-se-polaroid-hq3599-025,https://image.goat.com/attachments/product_template_pictures/images/105/475/640/original/1505587_00.png.png
70,01a8d626-b078-44d7-a08e-8c2b21b1239e,jordan,Air Jordan 4 RM PS 'Black Cat',black/white,air jordan 4 rm,75,104,youth,11/5/2024,FQ7936-004,,https://goat.com/sneakers/air-jordan-4-rm-ps-black-cat-fq7936-004,https://image.goat.com/attachments/product_template_pictures/images/105/346/652/original/FQ7936_004.png.png
71,19401845-bbe6-4d6f-ba78-194fc85f2fe6,jordan,Jordan Luka 3 'Imaginarium Pack - Pink Prime',pink prime/university gold/black/hyper jade/pinksicle,jordan luka 3,130,175,men,11/5/2024,FQ1284-600,,https://goat.com/sneakers/jordan-luka-3-imaginarium-pink-fq1284-600,https://image.goat.com/attachments/product_template_pictures/images/105/212/140/original/FQ1284_600.png.png
72,4a3e1f6e-11ec-4e8f-8e5b-7639680cc7a6,jordan,Wmns Jordan MVP 'Midnight Navy',navy/white/white/football grey,jordan mvp,165,188,women,11/5/2024,FB9019-400,,https://goat.com/sneakers/wmns-jordan-mvp-midnight-navy-fb9019-400,https://image.goat.com/attachments/product_template_pictures/images/105/361/692/original/FB9019_400.png.png
73,88ad669c-74cd-4614-b857-0c29a175519c,jordan,Jordan Spizike Low 'Summit White Photon Dust',white/photon dust/white/silver,jordan spizike,160,109,men,11/5/2024,HQ3602-121,,https://goat.com/sneakers/jordan-spizike-low-summit-white-photon-dust-hq3602-121,https://image.goat.com/attachments/product_template_pictures/images/105/361/724/original/HQ3602_121.png.png
74,9b77d0fe-0711-4146-b1e7-fdaf758e8fa1,jordan,Air Jordan 4 RM TD 'Black Cat',black/white,air jordan 4 rm,55,79,infant,11/5/2024,FQ7937-004,,https://goat.com/sneakers/air-jordan-4-rm-td-black-cat-fq7937-004,https://image.goat.com/attachments/product_template_pictures/images/105/346/653/original/FQ7937_004.png.png
75,de76adf3-1ec9-46db-8f6c-eff4f22a9199,jordan,Jordan Luka 3 GS 'Imaginarium Pack - Pink Prime',pink prime/university gold/black/hyper jade/pinksicle,jordan luka 3,100,50,youth,11/5/2024,FQ8185-600,,https://goat.com/sneakers/jordan-luka-3-gs-imaginarium-pink-fq8185-600,https://image.goat.com/attachments/product_template_pictures/images/105/212/149/original/FQ8185_600.png.png
76,dee5fd31-b26c-40bd-9509-b41e36e21251,jordan,Jordan Luka 3 GS 'Imaginarium Pack - Chlorine Blue',chlorine blue/hyper pink/hyper grape/black,jordan luka 3,100,89,youth,11/5/2024,FQ8185-400,,https://goat.com/sneakers/jordan-luka-3-gs-imaginarium-fq8185-400,https://image.goat.com/attachments/product_template_pictures/images/104/985/275/original/FQ8185_400.png.png
77,f9323fa2-718e-4e75-9437-37d7fbf0f9f0,jordan,Air Jordan 4 RM GS 'Black Cat',black/white,air jordan 4 rm,120,2000,youth,11/5/2024,FQ7938-004,,https://goat.com/sneakers/air-jordan-4-rm-gs-black-cat-fq7938-004,https://image.goat.com/attachments/product_template_pictures/images/105/627/140/original/1450926_00.png.png
78,5c81dbed-54fe-4ad8-b80e-744ab8ca399e,jordan,Jordan 14 Retro Black Toe (2024),white/red/black/silver,air jordan 14,210,220,men,11/2/2024,487471-160,https://stockx.com/air-jordan-14-retro-black-toe-2024,https://goat.com/sneakers/air-jordan-14-retro-black-toe-2024-487471-160,https://image.goat.com/attachments/product_template_pictures/images/105/192/560/original/1394965_00.png.png
79,f1f48d52-a18f-4292-b938-6a7412b0237f,jordan,Jordan 14 Retro Black Toe (2024) (GS),white/red/black/silver,air jordan 14,150,150,kids,11/2/2024,487524-160,https://stockx.com/air-jordan-14-retro-black-toe-2024-gs,https://goat.com/sneakers/air-jordan-14-retro-gs-black-toe-2024-487524-160,https://image.goat.com/attachments/product_template_pictures/images/104/890/316/original/1394966_00.png.png
80,0a007742-2808-4747-8314-1a0b55648ad3,jordan,Jordan 1 Mid Legend Blue (PS),white/legend blue,air jordan 1,80,66,kids,11/1/2024,FZ3932-114,https://stockx.com/air-jordan-1-mid-legend-blue-ps,https://goat.com/sneakers/air-jordan-1-mid-ps-legend-blue-fz3932-114,https://image.goat.com/attachments/product_template_pictures/images/105/346/689/original/FZ3932_114.png.png
81,2d0d080c-6a67-46e3-8a48-4f35aa2fba2b,jordan,Air Jordan 4 Retro TD 'Platinum Gold',pure platinum/gold/black/white,air jordan 4,85,57,infant,11/1/2024,FZ8584-070,,https://goat.com/sneakers/air-jordan-4-retro-td-platinum-gold-fz8584-070,https://image.goat.com/attachments/product_template_pictures/images/105/012/043/original/FZ8584_070.png.png
82,665a8fea-8668-4e2b-9ece-8676f8f593ed,jordan,Jordan 4 Retro Platinum Gold (GS),pure platinum/metallic gold-black-sail,air jordan 4,160,69,kids,11/1/2024,FZ8585-070,https://stockx.com/air-jordan-4-retro-platinum-gold-gs,https://goat.com/sneakers/air-jordan-4-retro-gs-platinum-gold-fz8585-070,https://image.goat.com/attachments/product_template_pictures/images/105/474/779/original/1395030_00.png.png
83,72260d0a-57d3-4690-a582-f9f973c63843,jordan,Air Jordan 1 Mid TD 'Legend Blue',white/legend blue,air jordan 1,65,64,infant,11/1/2024,FZ3931-114,,https://goat.com/sneakers/air-jordan-1-mid-td-legend-blue-fz3931-114,https://image.goat.com/attachments/product_template_pictures/images/105/346/688/original/FZ3931_114.png.png
84,948a54a4-8f44-4cc2-8ec3-f68fa8e3ff16,jordan,Air Jordan 4 Retro PS 'Platinum Gold',pure platinum/gold/black/white,air jordan 4,100,77,youth,11/1/2024,FZ8586-070,,https://goat.com/sneakers/air-jordan-4-retro-ps-platinum-gold-fz8586-070,https://image.goat.com/attachments/product_template_pictures/images/103/810/502/original/FZ8586_070.png.png
85,b7459c82-e1bf-4179-b8ac-4df2d299b471,jordan,Jordan 1 Mid Legend Blue,white/legend blue,air jordan 1,135,65,men,11/1/2024,FZ2142-114,https://stockx.com/air-jordan-1-mid-legend-blue,https://goat.com/sneakers/air-jordan-1-mid-legend-blue-fz2142-114,https://image.goat.com/attachments/product_template_pictures/images/105/555/924/original/1488097_00.png.png
86,c048b384-528f-457e-b5ba-2efde48a8ffa,jordan,Wmns Jordan Heir 'Showstopper',white/black/vapor green,jordan heir,110,190,women,11/1/2024,FZ2471-100,,https://goat.com/sneakers/wmns-jordan-heir-sail-vapor-green-fz2471-100,https://image.goat.com/attachments/product_template_pictures/images/103/966/060/original/FZ2471_100.png.png
87,c6c2dcb6-9f09-486b-b75e-9ca9d7d8fa65,jordan,Jordan 1 Mid Legend Blue (GS),white/legend blue,air jordan 1,120,109,kids,11/1/2024,FZ3933-114,https://stockx.com/air-jordan-1-mid-legend-blue-gs,https://goat.com/sneakers/air-jordan-1-mid-gs-legend-blue-fz3933-114,https://image.goat.com/attachments/product_template_pictures/images/104/287/773/original/FZ3933_114.png.png
88,d7db0c0e-8546-4177-87e9-d944a23296ac,jordan,Air Jordan 1 Low Alt SE TD 'Fur Swoosh',legend light brown/pink oxford/red/pink foam,air jordan 1,70,148,infant,10/28/2024,FZ3927-200,,https://goat.com/sneakers/air-jordan-1-low-alt-se-td-fur-swoosh-fz3927-200,https://image.goat.com/attachments/product_template_pictures/images/105/201/225/original/FZ3927_200.png.png
89,a1372203-7174-46ea-a177-8674a88ff92b,jordan,Jordan 4 Retro Orchid (Women's),orchid/neutral grey-black-white,air jordan 4,215,235,women,10/26/2024,AQ9129-501,https://stockx.com/air-jordan-4-retro-orchid-womens,https://goat.com/sneakers/wmns-air-jordan-4-retro-orchid-aq9129-501,https://image.goat.com/attachments/product_template_pictures/images/104/352/216/original/1394973_00.png.png
90,efb56732-5ef5-46bb-8229-64c79bb542f0,jordan,Wmns Air Jordan 1 Mid 'Khaki Taupe Grey',light orewood brown/khaki/taupe grey,air jordan 1,125,231,women,10/24/2024,HV2370-100,,https://goat.com/sneakers/wmns-air-jordan-1-mid-khaki-taupe-grey-hv2370-100,https://image.goat.com/attachments/product_template_pictures/images/105/136/490/original/HV2370_100.png.png
91,738f775f-0864-4fd9-9940-1361bbc65b28,jordan,Air Jordan 1 Mid RM EasyOn PS 'Bred',black/white/red,air jordan 1,75,132,youth,10/23/2024,FQ1282-006,,https://goat.com/sneakers/air-jordan-1-mid-rm-easyon-ps-bred-fq1282-006,https://image.goat.com/attachments/product_template_pictures/images/105/088/412/original/FQ1282_006.png.png
92,76b3033e-c8fb-46b9-a300-543c8e155a96,jordan,Air Jordan 1 Low Alt SE PS 'Fur Swoosh',legend light brown/pink oxford/red/pink foam,air jordan 1,80,61,youth,10/23/2024,FZ3926-200,,https://goat.com/sneakers/air-jordan-1-low-alt-se-ps-fur-swoosh-fz3926-200,https://image.goat.com/attachments/product_template_pictures/images/105/088/422/original/FZ3926_200.png.png
93,b7df6af5-4eb4-4761-a838-f11846c9580f,jordan,Air Jordan 1 Mid RM EasyOn PS 'Fire Pink',fire pink/white,air jordan 1,75,53,youth,10/23/2024,FQ1282-601,,https://goat.com/sneakers/air-jordan-1-mid-rm-easyon-ps-fire-pink-fq1282-601,https://image.goat.com/attachments/product_template_pictures/images/105/088/415/original/FQ1282_601.png.png
94,f6e19555-706b-4058-86df-2bcbca592ad2,jordan,Air Jordan 1 Mid RM EasyOn PS 'White Racer Blue Red',white/racer blue/siren red,air jordan 1,75,52,youth,10/23/2024,FQ1282-100,,https://goat.com/sneakers/air-jordan-1-mid-rm-easyon-ps-white-racer-blue-red-fq1282-100,https://image.goat.com/attachments/product_template_pictures/images/105/088/413/original/FQ1282_100.png.png
95,7706b4d9-a923-48e3-a56d-9c9641b9e6d5,jordan,Wmns Jordan Heir 'Her Collective',black/white/crimson tint/peach cream,jordan heir,110,116,women,10/22/2024,FZ2471-018,,https://goat.com/sneakers/wmns-jordan-heir-multi-color-fz2471-018,https://image.goat.com/attachments/product_template_pictures/images/104/824/952/original/FZ2471_018.png.png
96,ba87b7a8-9aee-4704-8ba3-6e74cf082e14,jordan,Air Jordan 20 Retro 'Doernbecher Freestyle',,air jordan 20,0,0,men,10/21/2024,AJ20-DOERNBECHER,,https://goat.com/sneakers/air-jordan-20-retro-doernbecher-freestyle-aj20-doernbecher,https://image.goat.com/attachments/product_template_pictures/images/105/035/740/original/AJ20_DOERNBECHER.png.png
97,d422c6cd-f6ef-48a1-b998-c83c062e7756,jordan,Jordan One Take 5 'Legend Blue',white/legend blue/black,jordan one take 5,100,55,men,10/21/2024,FD2335-104,,https://goat.com/sneakers/jordan-one-take-5-legend-blue-fd2335-104,https://image.goat.com/attachments/product_template_pictures/images/105/035/761/original/FD2335_104.png.png
98,271d6fdb-84a5-4026-9c65-ac0f0a76bb43,jordan,Wmns Jordan Stadium 90 'White Midnight Navy',white/gym red/navy,jordan stadium 90,120,93,women,10/20/2024,HJ4406-100,,https://goat.com/sneakers/wmns-jordan-stadium-90-white-midnight-navy-hj4406-100,https://image.goat.com/attachments/product_template_pictures/images/105/035/805/original/HJ4406_100.png.png
99,8dbf0a5c-8e81-44fe-8c02-5f722adc46e7,jordan,Wmns Jordan Legacy 312 Low 'White Pink Oxford',white/archaeo brown/white/pink oxford,jordan legacy 312,145,87,women,10/20/2024,FQ7827-116,,https://goat.com/sneakers/wmns-jordan-legacy-312-low-white-pink-oxford-fq7827-116,https://image.goat.com/attachments/product_template_pictures/images/105/035/770/original/FQ7827_116.png.png
100,9df44762-94e7-40e0-b2c1-43b53a116176,jordan,Jordan Max Aura 6 'Black University Blue',black/blue/white/black,jordan max aura,130,80,men,10/20/2024,FQ8298-004,,https://goat.com/sneakers/jordan-max-aura-6-black-university-blue-fq8298-004,https://image.goat.com/attachments/product_template_pictures/images/105/035/773/original/FQ8298_004.png.png
101,b5fd21cc-2aec-4b18-95a2-a69d3f1c2c17,jordan,Jordan Stadium 90 GS 'White Wolf Grey Black',white/gray/gray/black,jordan stadium 90,90,83,youth,10/20/2024,DX4399-112,,https://goat.com/sneakers/jordan-stadium-90-gs-white-wolf-grey-black-dx4399-112,https://image.goat.com/attachments/product_template_pictures/images/105/012/024/original/DX4399_112.png.png
102,e52f879e-8fa4-4a46-b53f-c56015c58b0a,jordan,Air Jordan 1 Mid SE 'Black White Metallic Silver',black/white/gold/silver,air jordan 1,135,102,men,10/20/2024,HV0789-010,,https://goat.com/sneakers/air-jordan-1-mid-se-black-white-metallic-silver-hv0789-010,https://image.goat.com/attachments/product_template_pictures/images/105/296/885/original/1505965_00.png.png
103,2b0fec87-2da3-46f2-afb8-7bf47775210e,jordan,Jordan Tatum 3 PF 'Zero Days Off',seafoam/apricot agate/spruce aura/arctic orange/quartz patina,jordan tatum 3,125,88,men,10/17/2024,FZ6601-002,,https://goat.com/sneakers/jordan-tatum-3-pf-zero-days-off-fz6601-002,https://image.goat.com/attachments/product_template_pictures/images/105/361/711/original/FZ6601_002.png.png
104,7631bb90-654f-4614-9b28-5d63b40c7fb3,jordan,Wmns Jordan MVP 'Neutral Grey Orchid',neutral grey/white/white/orchid,jordan mvp,165,188,women,10/17/2024,FB9019-001,,https://goat.com/sneakers/wmns-jordan-mvp-neutral-grey-orchid-fb9019-001,https://image.goat.com/attachments/product_template_pictures/images/104/985/259/original/FB9019_001.png.png
105,9c7bf9d8-66ef-418b-99de-f1436046c13c,jordan,Jordan Stadium 90 'White Midnight Navy',white/red/white/navy,jordan stadium 90,120,73,men,10/17/2024,DX4397-146,,https://goat.com/sneakers/jordan-stadium-90-white-midnight-navy-dx4397-146,https://image.goat.com/attachments/product_template_pictures/images/105/212/102/original/DX4397_146.png.png
106,c9f2ae87-f75d-410e-b310-2e75187aa549,jordan,Jordan Tatum 3 Zero Days Off,seafoam/apricot agate/spruce aura/arctic orange/quartz patina,jordan tatum 3,125,99,men,10/17/2024,FZ6598-002,https://stockx.com/air-jordan-tatum-3-zero-days-off,https://goat.com/sneakers/jordan-tatum-3-10k-hours-fz6598-002,https://image.goat.com/attachments/product_template_pictures/images/105/475/347/original/1481205_00.png.png
107,cd936d74-e476-4854-980e-c2f76f235cfe,jordan,Jordan Tatum 3 Zero Days Off (GS),seafoam/apricot agate/spruce aura/arctic orange/quartz patina,jordan tatum 3,90,64,kids,10/17/2024,HF3136-002,https://stockx.com/air-jordan-tatum-3-zero-days-off-gs,https://goat.com/sneakers/jordan-tatum-3-gs-10k-hours-hf3136-002,https://image.goat.com/attachments/product_template_pictures/images/103/966/072/original/HF3136_002.png.png
108,36c220d3-d195-4638-b5eb-6bdd6d60b5f4,jordan,Nike Jordan Air Ship PE SP Awake NY Game Royal,white/black-game royal-metallic platinum-muslin,air ship,150,135,men,10/16/2024,FN8675-104,https://stockx.com/nike-air-jordan-air-ship-pe-sp-awake-ny-game-royal,https://goat.com/sneakers/awake-ny-x-jordan-air-ship-pe-sp-game-royal-fn8675-104,https://image.goat.com/attachments/product_template_pictures/images/105/369/182/original/1381861_00.png.png
109,2e762038-aecb-4d11-ac6b-3b27443cbb49,jordan,Jordan ADG 5 'Black Action Green',gray/black/gray/action green,jordan adg 5,195,222,men,10/15/2024,FQ6642-002,,https://goat.com/sneakers/jordan-adg-5-black-action-green-fq6642-002,https://image.goat.com/attachments/product_template_pictures/images/104/931/077/original/FQ6642_002.png.png
110,b4737efc-f75d-4fd6-85ea-f275f464832c,jordan,Jordan ADG 5 Wide 'Black Action Green',gray/black/gray/action green,jordan adg 5,195,222,men,10/15/2024,FQ7874-002,,https://goat.com/sneakers/jordan-adg-5-wide-black-action-green-fq7874-002,https://image.goat.com/attachments/product_template_pictures/images/104/931/078/original/FQ7874_002.png.png
111,2858fb29-925d-4432-ab27-a7d97d56333f,jordan,Jordan Stadium 90 GS 'Flax',flax/sanddrift/black/brown,jordan stadium 90,90,102,youth,10/14/2024,DX4399-202,,https://goat.com/sneakers/jordan-stadium-90-gs-flax-dx4399-202,https://image.goat.com/attachments/product_template_pictures/images/104/882/113/original/DX4399_202.png.png
112,7575312f-b122-4bca-90d2-f8d10b24043a,jordan,Jordan Stadium 90 GS 'Bred Leather',black/white/gym red,jordan stadium 90,90,102,youth,10/14/2024,DX4399-061,,https://goat.com/sneakers/jordan-stadium-90-gs-bred-leather-dx4399-061,https://image.goat.com/attachments/product_template_pictures/images/104/882/112/original/DX4399_061.png.png
113,421a5603-6a79-46b6-92b1-9fbf2732914b,jordan,Jordan 1 Retro Low OG Howard University,white/gym red/navy/neutral grey/white/muslin,air jordan 1,140,67,men,10/12/2024,HQ2993-100,https://stockx.com/air-jordan-1-retro-low-og-howard-university,https://goat.com/sneakers/howard-university-x-air-jordan-1-retro-low-og-bison-hq2993-100,https://image.goat.com/attachments/product_template_pictures/images/104/495/269/original/1395031_00.png.png
114,12e5d3ff-716c-4900-b8da-1ac924398010,jordan,Jordan Heir Peach Jam,orange pulse/ghost green/hyper crimson/electro green/purple pulse/bright mango,jordan heir,110,89,men,10/10/2024,FQ3858-800,https://stockx.com/air-jordan-heir-peach-jam,https://goat.com/sneakers/jordan-heir-peach-jam-fq3858-800,https://image.goat.com/attachments/product_template_pictures/images/104/854/175/original/FQ3858_800.png.png
115,2377b1a1-cc45-49fa-b9cd-022d04aeca65,jordan,Jordan Tatum 3 Welcome to the Garden Alternate (GS),white/black/kinetic green,jordan tatum 3,90,68,kids,10/10/2024,HF3136-103,https://stockx.com/air-jordan-tatum-3-welcome-to-the-garden-alternate-gs,https://goat.com/sneakers/jordan-tatum-3-gs-welcome-to-the-garden-hf3136-103,https://image.goat.com/attachments/product_template_pictures/images/104/375/188/original/HF3136_103.png.png
116,3750845a-d4a6-4eb6-8bf8-bb252d697c66,jordan,Jordan Tatum 3 Welcome to the Garden Alternate (TD),white/black/kinetic green,jordan tatum 3,55,51,kids,10/10/2024,HF3138-103,https://stockx.com/air-jordan-tatum-3-welcome-to-the-garden-alternate-td,https://goat.com/sneakers/jordan-tatum-3-td-welcome-to-the-garden-hf3138-103,https://image.goat.com/attachments/product_template_pictures/images/104/375/191/original/HF3138_103.png.png
117,3a84a8e9-b52b-4e02-9363-c87acf7b3574,jordan,Jordan Tatum 3 Welcome to the Garden Alternate (PS),white/black/kinetic green,jordan tatum 3,75,55,kids,10/10/2024,HF3137-103,https://stockx.com/air-jordan-tatum-3-welcome-to-the-garden-alternate-ps,https://goat.com/sneakers/jordan-tatum-3-ps-welcome-to-the-garden-hf3137-103,https://image.goat.com/attachments/product_template_pictures/images/104/375/190/original/HF3137_103.png.png
118,48cd960b-dff1-4085-aefd-82ab1926eb57,jordan,Jordan Tatum 3 Welcome to the Garden Alternate,white/black/kinetic green,jordan tatum 3,0,0,men,10/10/2024,FZ6598-103/FZ6601-103,https://stockx.com/air-jordan-tatum-3-welcome-to-the-garden-alternate,,
